FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
1,1,1,4,100,49,21,18,3,2,1,23,4,1,4,2,1,1,4,4,4,4,4,4,5,4,5,3,4,4,4,2,3,1,2,3,1,2,3,1,2,3,2,3,3,2,1,3,3,4,5,3,2,2,3,2,3,3,2,1,2.5384615385,1.875,3.5,2.5,4,4.2,7.03
1,1,1,4,100,49,21,18,3,2,1,23,5,1,4,2,1,1,2,4,5,4,3,4,5,4,5,3,4,3,2,2,2,1,2,4,2,5,2,4,3,2,2,5,2,2,1,2,4,3,4,5,2,2,2,2,2,2,2,1,3.1538461538,1.75,2.5,2.5,4,4.2,7.03
1,1,1,4,100,49,21,18,3,2,1,23,4,1,4,3,1,3,4,5,5,5,5,5,5,4,5,3,4,4,4,2,2,3,4,3,3,3,4,2,3,2,3,5,2,3,2,2,3,5,5,2,2,2,4,2,4,3,2,1,2.5384615385,2.875,3.5,3.5,5,4.2,7.03
1,1,1,4,100,49,21,18,3,2,1,23,4,1,4,3,1,3,4,3,4,4,4,3,3,3,2,2,3,2,3,2,2,2,3,4,3,4,3,4,4,3,3,4,3,3,3,3,3,4,5,3,2,2,3,2,4,3,3,1,3.0769230769,2.75,3,4,3.6,2.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,5,4,1,3,4,4,4,4,4,4,3,4,4,4,2,4,4,3,3,2,3,5,3,4,2,2,4,2,3,3,2,2,2,2,3,4,5,2,3,3,3,3,4,3,3,1,2.9230769231,2.5,3.5,4,4,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,3,2,1,2,3,4,4,4,4,4,2,3,4,3,1,3,3,3,3,2,2,4,2,4,3,3,2,2,3,4,2,3,3,2,4,4,5,2,2,2,4,2,2,2,2,1,2.7692307692,2.375,3.5,2,4,2.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,3,1,3,4,5,5,4,4,4,5,4,3,2,2,3,3,2,5,2,2,3,5,4,3,3,1,3,2,5,3,3,3,2,4,2,5,2,2,2,2,2,1,2,4,1,3.1538461538,2.75,3.5,1,4.4,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,3,3,1,3,3,5,5,5,5,5,5,5,4,4,4,4,4,3,3,2,3,4,3,3,4,3,4,3,,,,,,,,,,,,,,,,,,1,,,,,5,4.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,4,4,1,3,5,5,5,5,5,5,5,5,3,4,4,4,4,3,2,4,5,5,5,3,5,3,5,2,5,5,3,3,4,1,4,4,5,5,3,2,4,2,5,2,3,1,3,4.25,3,5,5,4.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,3,3,1,5,2,5,5,5,5,5,4,4,5,5,5,5,4,3,5,1,5,3,5,3,1,1,2,4,1,2,4,1,1,3,2,5,3,4,2,4,2,2,2,2,,6,,2.5,5,2,5,4.6,
1,1,2,1,100,24,,0,4,1,1,210,4,1,5,4,2,3,2,4,5,4,4,4,3,3,3,4,2,4,4,4,1,1,2,4,2,2,3,1,1,3,1,2,2,1,1,3,2,4,3,2,2,2,4,2,2,3,1,1,2.1538461538,1.75,2.5,1.5,4.2,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,4,4,2,5,2,5,4,4,4,4,3,3,3,3,2,3,3,2,2,2,3,4,3,4,3,2,2,3,1,3,2,2,2,3,3,2,3,2,2,2,4,2,2,2,2,1,2.6153846154,2.25,2,2,4.2,2.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,2,1,5,3,4,4,4,4,4,5,5,3,4,4,4,5,3,2,1,1,3,2,1,3,1,1,2,1,2,1,1,1,2,3,4,3,2,2,2,4,2,2,2,3,1,2.0769230769,1.5,3,1.5,4,4.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,4,1,3,4,2,1,2,4,4,4,4,3,2,1,3,4,1,2,1,2,1,1,2,3,2,1,1,1,1,2,1,3,1,1,1,2,3,2,2,2,2,2,2,1,2,3,1,1,1.9230769231,1.375,1.5,1.5,3.8,2.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,4,2,6,3,5,5,5,5,5,5,3,3,2,2,4,3,3,1,2,2,2,4,2,2,1,2,2,1,3,2,2,2,2,2,4,3,2,2,2,2,1,2,2,2,1,1.8461538462,2.125,2.5,2,5,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,3,3,3,4,5,5,5,5,5,5,5,4,4,4,3,3,1,3,1,1,5,1,5,3,1,3,5,5,3,1,1,1,2,3,5,5,4,1,2,5,1,3,3,3,1,3.0769230769,1.75,4,3,5,4.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,4,2,1,3,5,5,5,5,5,4,4,3,4,4,4,4,3,2,1,2,1,2,3,2,1,1,1,1,2,1,2,2,1,3,5,2,2,1,2,2,1,2,1,1,1,1.6153846154,1.5,3.5,1.5,5,3.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,3,3,1,1,3,4,5,4,5,4,3,5,3,4,2,3,3,2,1,1,3,3,2,4,2,1,4,2,2,2,2,2,1,1,1,3,3,2,2,2,4,1,3,1,5,3,2,1.875,2,3.5,4.4,3.4,3.52
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,1,1,5,4,4,5,4,4,3,2,4,3,2,3,4,3,2,4,2,4,3,2,4,3,4,4,2,4,5,2,3,2,2,4,5,5,,,,,,,,,1,,,4.5,,4,2.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,2,3,1,5,3,4,4,4,4,2,4,4,3,2,4,3,3,2,2,1,2,2,1,2,2,2,2,2,2,4,2,2,1,2,4,2,3,2,2,3,1,2,1,2,1,,2.3076923077,1.625,2,1.5,3.6,3.4,
1,1,2,1,100,24,,0,4,1,1,210,2,2,3,2,1,3,4,5,4,5,5,5,3,3,3,5,3,4,4,2,4,4,4,4,4,3,5,3,5,2,3,4,2,2,4,2,4,5,3,4,3,4,4,1,5,2,4,1,3.1538461538,3.625,4.5,5,4.8,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,3,2,2,5,3,5,5,5,4,4,3,4,3,4,3,4,4,2,2,1,2,2,3,2,3,1,2,2,3,5,2,2,3,3,3,3,5,2,2,2,3,2,3,3,2,1,2.3846153846,2.375,2.5,2.5,4.6,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,4,2,3,3,4,5,4,4,4,3,4,3,3,3,3,3,2,2,1,2,3,2,3,3,2,2,2,2,5,2,1,1,2,2,3,3,3,2,3,2,3,3,3,2,1,2.6923076923,1.875,2.5,2.5,4.2,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,2,1,5,1,5,5,5,5,5,3,5,3,4,4,4,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,3,1.3846153846,1,2,1,5,3.8,3.52
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,3,1,3,3,5,5,4,5,4,4,4,3,4,3,5,5,1,4,2,3,5,3,3,4,2,5,3,3,5,2,3,4,2,3,4,5,3,2,4,5,2,5,4,4,1,3.3846153846,2.875,4,5,4.6,3.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,2,5,2,3,4,5,5,2,5,3,2,4,2,1,2,3,5,5,1,1,3,4,2,4,4,1,4,2,3,5,1,1,2,1,2,5,5,4,1,1,4,1,5,1,1,1,2.1538461538,2.125,3,4.5,4,2.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,4,2,3,4,4,5,4,5,4,3,4,3,3,4,3,4,2,1,1,2,4,2,4,2,3,2,3,1,4,1,1,1,3,2,5,5,4,2,3,2,2,2,3,4,1,3.0769230769,1.5,3,2,4.4,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,4,2,1,1,5,4,4,5,4,4,3,4,3,2,3,4,2,2,1,1,1,1,2,2,1,1,1,1,5,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,4,1.6153846154,1.125,1.5,1,4.4,3.2,5.16
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,3,1,3,3,5,5,5,5,5,2,3,3,4,1,2,5,3,4,2,1,2,4,4,3,4,5,3,4,5,3,3,4,5,4,4,5,5,1,3,5,5,5,4,1,1,3.7692307692,2.75,4,5,5,2.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,5,3,3,1,2,5,5,5,5,4,3,4,5,5,5,5,5,1,1,1,3,5,4,1,3,3,1,3,1,5,3,5,1,4,3,3,3,1,3,1,5,1,1,1,1,1,2.3076923077,2.375,2,1,4.8,4.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,5,1,1,2,4,4,3,4,4,2,3,3,4,2,2,2,3,2,1,1,4,1,2,2,1,2,2,1,3,1,1,1,2,2,5,2,3,1,2,2,1,2,2,2,1,2.1538461538,1.125,3.5,2,3.8,2.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,5,1,5,4,1,2,4,5,5,4,4,4,3,4,4,4,3,4,4,3,1,2,2,5,2,3,3,3,2,3,4,5,3,4,3,3,3,3,5,2,2,2,4,2,3,2,2,1,2.7692307692,2.625,2,2.5,4.4,3.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,1,2,5,5,1,1,4,5,5,5,5,5,4,5,4,3,3,3,4,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,4,3,2,1,1,2,1,2,1,2,1,1.4615384615,1,2.5,2,5,3.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,4,2,5,4,2,1,4,5,5,5,5,5,2,3,4,2,4,4,4,2,1,1,3,4,1,3,3,2,3,1,1,5,1,1,2,1,2,5,3,2,3,1,5,3,3,3,2,1,2.3076923077,1.875,3,3,5,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,4,1,3,,5,5,4,4,4,3,4,3,3,3,3,3,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,,1.4615384615,1.25,1.5,1.5,4.4,3.2,
1,1,2,1,100,24,,0,4,1,1,210,4,1,5,4,1,3,4,4,4,3,4,4,4,4,3,4,4,4,5,4,2,2,4,4,3,5,2,2,2,2,3,4,2,3,2,2,2,4,5,5,3,2,4,3,3,4,4,1,3.1538461538,2.625,3,2.5,3.8,3.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,4,1,5,4,1,5,2,5,5,5,5,5,4,5,3,3,3,4,4,2,2,2,2,3,3,3,3,2,3,3,2,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2.9230769231,2.375,2.5,3,5,3.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,3,3,1,3,2,4,4,2,4,1,2,2,4,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1,1,3,1,2,2,2,1,1.6153846154,1.125,1.5,1.5,3,2.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,3,4,2,2,3,4,5,4,5,4,3,3,4,3,2,4,4,2,2,1,3,3,2,3,2,2,2,2,1,4,1,2,1,2,3,3,3,3,2,3,3,2,3,2,2,1,2.5384615385,1.625,2.5,2.5,4.4,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,4,2,1,3,3,4,4,5,5,5,4,4,3,3,3,4,4,3,4,2,3,4,4,4,2,2,2,3,2,2,3,1,1,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2.5,3.5,2.5,4.6,3.4,3.52
1,1,2,1,100,24,,0,4,1,1,210,3,1,5,4,2,1,4,4,4,4,4,4,3,3,3,3,4,3,3,4,2,2,2,3,2,4,3,2,4,3,2,4,2,2,2,3,3,4,4,2,3,2,3,3,4,3,3,1,2.8461538462,2.25,3,4,4,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,4,1,3,3,4,4,4,4,4,3,4,3,3,3,3,3,2,2,1,2,3,1,2,2,1,4,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2.0769230769,1.625,2,3,4,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,2,1,3,5,4,4,4,4,3,3,3,3,3,3,3,4,,4,3,4,4,5,4,5,3,2,3,4,5,4,3,4,4,5,5,5,3,3,3,5,3,5,3,3,1,3.6153846154,4,4.5,3.5,3.8,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,5,4,2,3,2,4,4,4,4,4,4,3,3,4,4,4,4,2,1,1,2,2,2,2,3,1,3,2,1,3,1,1,1,2,2,2,2,3,2,3,4,1,2,2,2,1,2,1.625,1.5,2.5,4,3.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,3,2,2,2,3,4,3,2,3,2,1,1,,2,2,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,1,2.7692307692,2.375,3,2.5,2.8,,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,5,5,2,3,2,4,4,4,4,4,4,4,3,4,4,4,3,2,4,1,2,4,2,4,2,3,3,2,2,2,2,2,2,3,4,4,5,5,2,2,2,2,3,,,,,1.875,4,3,4,3.8,
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,4,2,2,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,4,4,4,3,4,3,4,5,2,3,3,4,4,3,5,4,3,5,4,4,4,3,3,1,3.6923076923,3.25,3,4,4,3.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,5,4,2,1,2,4,5,4,5,3,1,4,3,2,3,3,1,3,1,1,2,4,1,4,3,1,2,1,1,5,1,1,1,1,2,3,4,5,1,1,4,1,2,1,1,1,2.1538461538,1.375,2,2,4.2,2.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,4,2,4,5,2,3,4,4,4,5,5,4,3,4,3,3,4,3,4,3,2,2,2,4,2,3,3,1,2,2,2,2,2,3,2,1,2,5,3,3,2,3,4,2,3,2,2,1,2.2307692308,2.125,3.5,2.5,4.4,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,5,5,2,3,4,5,5,4,5,5,4,4,3,4,5,5,4,3,2,1,2,5,2,2,4,2,3,2,2,4,2,2,2,2,2,4,5,2,2,2,4,1,3,2,2,1,2.3076923077,2.125,3,3,4.8,4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,5,5,2,5,1,3,3,4,2,5,3,2,3,2,3,3,3,2,1,1,2,3,2,1,2,1,2,2,2,3,1,1,1,1,3,3,3,5,2,3,3,2,3,2,2,1,2.2307692308,1.625,2,2.5,3.4,2.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,5,3,1,3,4,4,4,4,4,4,3,4,3,4,2,4,4,2,4,2,2,4,2,4,3,2,2,2,3,3,2,2,2,3,5,5,5,3,2,2,4,2,2,3,2,1,3,2.25,4.5,2,4,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,3,1,3,4,4,4,4,4,3,3,4,4,3,2,3,4,3,4,2,3,3,2,4,2,2,4,3,3,5,2,2,3,3,4,4,5,4,3,4,5,3,5,3,3,1,3.4615384615,2.5,4,4.5,3.8,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,3,1,6,,4,4,4,4,3,3,3,3,4,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,1,1.5,1,3.8,3.2,
1,1,2,1,100,24,,0,4,1,1,210,4,1,4,5,1,3,4,4,4,4,4,4,3,4,3,3,3,3,3,1,3,2,3,4,3,4,2,2,4,3,5,1,3,2,3,3,5,5,5,5,3,3,4,3,5,5,3,1,3.3846153846,3,4,4.5,4,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,4,1,3,5,1,2,3,5,5,3,4,3,4,3,,3,2,2,2,3,3,1,1,4,1,4,2,2,1,1,1,4,1,1,1,2,4,4,3,2,1,2,1,1,1,1,1,1,2.3846153846,1.125,3.5,1,4,,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,1,4,2,1,3,4,4,5,4,4,4,3,4,3,4,2,4,4,3,2,2,3,2,2,3,3,3,3,3,2,4,3,3,3,2,3,3,5,2,2,4,5,3,3,3,3,1,2.8461538462,2.5,2.5,3,4.2,3.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,3,5,2,3,3,4,4,4,4,4,5,5,4,4,4,4,4,2,4,1,2,4,2,3,2,4,2,2,2,2,2,2,2,2,4,3,3,3,2,2,3,2,3,2,1,1,2.6923076923,1.875,3.5,2.5,4,4.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,5,4,2,3,4,4,4,3,4,4,1,1,3,3,4,3,3,3,2,2,3,4,3,2,2,1,3,3,2,4,2,2,2,2,2,4,5,4,3,2,3,2,3,2,2,1,2.4615384615,2.375,3,3,3.8,2.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,3,5,1,5,2,4,4,4,4,3,2,2,3,2,1,3,3,2,2,3,2,2,3,1,2,1,1,3,2,1,1,3,1,2,3,3,3,3,3,2,4,1,3,3,2,1,2,2.125,2.5,2,3.8,2,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,5,4,2,2,3,4,4,4,4,4,4,4,,4,3,4,4,3,2,2,3,3,3,2,3,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,3,1,2.3076923077,2.5,2.5,3,4,,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,3,2,1,4,4,4,4,4,4,4,3,3,3,2,4,3,1,2,2,2,4,1,3,1,1,3,2,2,4,1,1,1,2,2,3,5,4,2,3,2,1,3,1,4,1,2.5384615385,1.5,2.5,3,4,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,3,3,2,1,3,4,5,5,5,4,3,1,2,4,2,4,3,2,1,1,2,2,5,3,4,1,1,1,3,5,1,2,1,2,5,1,5,4,4,4,5,1,3,3,4,1,2.7692307692,2.625,1,2,4.6,2.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,4,4,1,1,3,5,5,5,5,4,4,5,3,2,3,4,4,1,1,1,2,3,2,2,4,1,1,1,1,1,1,1,1,3,4,3,5,2,1,2,3,2,2,2,1,1,1.9230769231,1.625,2,1.5,4.8,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,5,1,5,3,4,4,4,4,3,2,3,3,3,1,3,2,2,3,2,3,3,3,4,2,3,2,2,2,3,2,2,3,4,3,4,5,3,3,2,3,3,3,3,1,1,2.8461538462,2.5,3.5,2.5,3.8,2.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,4,1,5,5,5,5,4,5,5,3,4,3,4,2,4,4,1,3,1,4,4,3,5,2,3,2,4,2,5,5,3,3,3,5,5,4,1,3,5,3,3,3,2,5,6,3.6923076923,2.875,4,2.5,4.8,3.2,
1,1,2,1,100,24,,0,4,1,1,210,2,2,3,3,1,2,3,4,5,4,4,4,3,4,4,3,3,3,3,2,2,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,3,2,5,3,1,3,2,1,1,1,3,1,2.0769230769,1,2,1,4.2,3.4,7.03
1,1,2,1,100,24,,0,4,1,1,210,2,2,3,4,1,2,,4,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,3,1,1,1,2,4,3,3,2,1,1,2,1,2,2,2,,1.8461538462,1.125,2,2,2.4,1.2,
1,1,2,1,100,24,,0,4,1,1,210,5,1,4,4,5,1,2,5,5,5,5,5,5,5,5,5,5,4,4,2,4,1,2,5,2,4,3,3,3,3,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,1,6,2.4615384615,2,3.5,2.5,5,5,
1,1,2,1,100,24,,0,4,1,1,210,2,2,3,2,1,3,4,4,4,4,4,3,2,4,3,3,2,2,2,3,2,2,2,3,2,4,2,2,3,2,2,3,2,2,2,2,2,3,3,2,2,2,4,2,3,2,2,1,2.3076923077,2,2.5,3,3.8,2.8,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,1,4,3,1,5,2,4,4,4,4,4,3,4,3,3,2,3,3,3,2,1,2,3,3,3,3,2,2,2,2,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,1,2.6923076923,2.125,2.5,2.5,4,3,7.03
1,1,2,1,100,24,,0,4,1,1,210,4,1,3,5,2,1,3,4,4,3,3,3,2,3,3,2,1,3,3,2,2,2,3,3,2,3,4,2,4,2,3,4,2,2,2,2,2,4,4,3,2,3,4,2,5,2,3,1,2.5384615385,2.5,3,4.5,3.4,2.2,7.03
1,1,2,1,100,24,,0,4,1,1,210,5,1,5,4,5,3,4,4,4,5,3,4,4,4,5,3,2,4,3,2,2,2,3,5,2,4,2,2,4,3,3,1,2,1,2,3,4,5,3,3,2,1,4,2,4,2,1,1,2.5384615385,2.25,3.5,4,4,3.6,7.03
1,1,2,1,100,24,,0,4,1,1,210,3,2,4,5,1,3,2,4,4,4,4,4,4,4,,5,4,3,4,3,2,2,2,2,2,2,2,1,2,2,1,3,1,1,1,2,3,2,2,2,2,2,2,2,3,2,1,1,2,1.625,2,2.5,4,,7.03
1,1,1,3,100,32,11,9,3,1,2,59,1,1,4,2,2,1,4,5,5,4,5,5,4,4,3,4,3,4,3,1,2,2,3,3,2,2,2,1,4,2,2,4,1,2,2,2,2,3,4,4,2,4,3,2,4,2,2,1,2.4615384615,2,2.5,4,4.8,3.6,7.03
1,1,1,3,100,32,11,9,3,1,2,59,1,2,4,5,2,3,3,4,5,5,3,4,4,5,3,4,4,4,3,3,2,1,1,2,1,2,2,3,4,2,2,4,1,1,1,1,2,3,5,3,2,2,4,1,5,2,2,1,2.1538461538,1.375,2.5,4.5,4.2,4,7.03
1,1,1,3,100,32,11,9,3,1,2,59,4,1,4,4,2,2,3,4,4,4,4,4,4,4,,,4,3,4,4,2,1,3,2,2,4,3,2,2,2,2,3,2,2,1,2,2,4,4,2,2,2,3,2,3,2,1,1,2.1538461538,2,3,2.5,4,,7.03
1,1,1,3,100,32,11,9,3,1,2,59,2,1,3,3,2,3,3,4,4,4,4,4,4,3,4,4,3,4,4,3,4,2,3,4,3,3,2,3,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,2,3,4,6,3.3076923077,2.75,3.5,2.5,4,3.6,
1,1,1,3,100,32,11,9,3,1,2,59,1,2,3,2,5,1,3,5,4,4,5,5,4,5,3,3,4,4,3,2,2,1,2,3,2,2,3,2,2,3,2,3,2,1,3,2,3,1,3,5,2,3,3,2,3,2,3,,2.6923076923,2.125,1.5,2.5,4.6,3.8,
1,1,1,3,100,32,11,9,3,1,2,59,1,2,5,2,2,1,3,5,5,5,5,5,4,4,4,3,4,5,5,2,1,1,2,4,2,4,2,1,2,3,2,4,1,2,1,2,2,2,4,2,2,2,3,2,3,2,2,1,2.3846153846,1.625,1.5,2.5,5,3.8,7.03
1,1,1,3,100,32,11,9,3,1,2,59,4,1,4,3,3,3,2,5,5,5,5,5,5,5,4,4,5,4,4,2,2,1,3,2,2,2,3,1,3,2,1,4,1,1,2,2,2,3,4,2,2,2,4,2,3,2,2,1,2.0769230769,1.875,2.5,3,5,4.6,7.03
1,1,1,3,100,32,11,9,3,1,2,59,1,2,4,2,5,1,3,5,5,5,5,5,4,5,3,4,4,4,4,1,2,2,3,4,2,2,2,2,2,2,2,5,2,2,2,2,3,5,5,4,2,2,4,2,3,2,2,1,2.6153846154,2.125,3.5,2.5,5,4,7.03
1,1,1,3,100,32,11,9,3,1,2,59,3,2,4,4,3,3,4,3,2,3,1,2,3,2,3,2,3,1,1,4,2,2,1,4,1,4,3,1,2,2,2,3,2,2,3,2,3,3,3,3,2,2,3,2,3,3,1,1,2.4615384615,2,2.5,2.5,2.2,2.6,7.03
1,1,1,3,100,32,11,9,3,1,2,59,1,1,4,3,2,1,3,4,4,4,3,4,4,3,4,4,4,4,3,2,1,2,3,2,2,5,1,2,3,3,1,4,2,1,3,1,3,4,5,2,2,2,3,2,2,3,2,3,2.4615384615,2,2.5,2.5,3.8,3.8,3.52
1,1,1,3,100,32,11,9,3,1,2,59,2,2,4,3,1,1,4,5,5,5,5,5,4,5,5,5,5,4,4,3,2,4,5,3,3,4,5,2,5,5,4,5,3,2,4,2,5,4,5,3,4,3,5,2,4,2,4,1,3.2307692308,4,3,4.5,5,4.8,7.03
1,1,1,3,100,35,7,0,3,2,1,40,3,1,4,3,3,3,4,3,4,3,3,2,3,3,3,2,3,3,3,3,3,1,3,5,2,4,3,3,3,4,2,5,2,1,2,3,4,4,5,5,3,5,4,3,3,3,4,1,3.9230769231,2.25,3.5,3,3,2.8,7.03
1,1,1,3,100,35,7,0,3,2,1,40,2,1,4,2,2,3,3,4,4,4,4,4,3,4,3,4,4,4,4,2,2,2,2,4,2,3,4,2,2,4,2,4,1,2,2,2,3,4,3,4,2,2,3,2,2,2,2,1,2.7692307692,2.125,3,2,4,3.6,7.03
1,1,1,3,100,35,7,0,3,2,1,40,4,1,4,4,5,3,4,4,4,4,4,4,2,2,1,4,3,4,,2,2,1,3,5,,4,2,4,3,2,2,4,1,2,1,3,2,,5,5,2,5,2,2,3,,,1,,,,3,4,2.4,7.03
1,1,1,3,100,35,7,0,3,2,1,40,3,1,5,5,1,2,4,5,5,5,4,3,4,4,3,4,4,4,4,4,1,1,2,3,1,4,1,3,3,1,1,3,1,2,1,1,3,4,4,2,2,2,2,2,3,2,2,1,2.2307692308,1.25,2.5,3,4.4,3.8,7.03
1,1,1,3,100,35,7,0,3,2,1,40,2,2,4,4,1,3,4,4,5,5,5,4,3,3,4,3,4,4,4,3,1,1,2,4,2,2,4,2,2,2,2,5,3,2,2,1,1,5,3,2,1,2,5,1,1,1,1,1,1.9230769231,2.125,3,1.5,4.6,3.4,7.03
1,1,1,3,100,35,7,0,3,2,1,40,3,1,3,1,1,3,4,4,4,5,4,3,2,4,3,4,4,3,3,4,2,1,1,2,1,3,3,2,3,2,2,3,1,1,1,2,3,4,3,5,2,4,3,3,3,3,3,1,2.8461538462,1.5,3,3,4,3.4,7.03
1,1,1,3,100,35,7,0,3,2,1,40,3,1,4,4,1,3,5,4,5,5,5,5,3,4,3,4,4,5,5,2,2,2,2,2,2,4,2,1,4,2,2,2,1,1,2,2,3,2,4,2,,,,,,,,1,,,2,,4.8,3.6,7.03
2,1,2,2,100,26,,0,3,1,1,33,1,2,3,1,3,1,2,2,4,3,3,2,1,3,3,2,3,2,2,2,2,3,3,2,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,1,2.7692307692,2.75,2.5,3,2.8,2.4,7.03
