Day,sales,invest_radio_updated,invst_television_updated,invst_newpaper,invst_bb,invst_bus_taxi,competition
3502,15363447,1837295.64,558108,154592.47,2464165.52,21600.75004,1557552
3503,2291526,272179.12,466683,23263.26,380163.16,3686.81432,6445767
3504,13452462,1611123.44,532394,134917.62,2158850.92,18865.24984,3572846
3505,6493184,779664.08,521639,65782.84,1043294.44,9032.00288,1807415
3506,853837,102126.44,529538,9553.37,145310.92,2335.06484,1783249
3507,9893581,1180183.72,483683,99519.81,1597797.96,13809.52692,3368830
3508,9342461,1121662.32,566750,93820.61,1505083.76,12816.04852,2979144
3509,6266466,737781.92,520122,63581.66,1011480.56,8671.73512,4076751
3510,3267217,386755.04,431092,33030.17,535672.72,5728.72644,2891518
3511,10831562,1290299.44,420546,108675.62,1748686.92,14715.66184,2984346
3512,399905,36634.6,420498,4378.05,79460.8,1056.8746,333662
3513,1598936,191668.32,556828,16676.36,270703.76,3396.59552,1353901
3514,13350043,1591036.16,470374,134373.43,2150273.88,18162.05676,825107
3515,189036,20851.32,414709,2505.36,38240.76,1393.52752,6044363
3516,13253192,1592552.04,497947,133095.92,2135745.72,18320.21344,2257577
3517,5612048,672112.76,476041,57000.48,908311.68,8372.90336,6205789
3518,11646236,1392595.32,488779,117653.36,1870658.76,16029.03152,2308884
3519,4976110,591915.2,556520,50356.1,806470.6,7569.4652,1390970
3520,13039058,1563795.96,544262,131505.58,2092667.28,18119.55656,2527696
3521,4958730,595947.6,518741,49970.3,801850.8,7720.5236,1154384
3522,3629536,425609.32,546184,36983.36,584842.76,5730.98752,4994853
3523,3260666,388919.92,546825,33259.66,529807.56,4993.07912,3179814
3524,2247600,256210,484989,23329,371837,3622.832,2068141
3525,6955099,826449.88,561700,70332.99,1123883.84,9905.73068,4141379
3526,342064,32243.68,543550,3855.64,59810.24,1830.52448,2124103
3527,15648063,1878097.56,540668,156998.63,2514647.08,21572.44316,6933742
3528,3632637,428442.44,491582,37200.37,585663.92,5717.08084,2544356
3529,5427079,648932.48,413167,54851.79,876947.64,8538.74428,2039337
3530,7785855,922995.6,405596,78470.55,1261641.8,11445.3286,3248103
3531,5192071,618066.52,509176,52896.71,845086.36,8054.53372,775652
3532,13234136,1585429.32,438583,133232.36,2126756.76,18572.05952,6927046
3533,12351010,1471311.2,541266,124158.1,1980511.6,17668.3332,6004348
3534,15743758,1885903.96,414057,158327.58,2525920.28,21790.76056,3582586
3535,5199690,624394.8,405156,52972.9,839833.4,7912.5908,3606772
3536,15533359,1854778.08,515279,156509.59,2492896.44,21090.03388,6809108
3537,15002403,1789872.36,547745,150679.03,2407025.48,20863.17196,2408172
3538,10351599,1228787.88,404513,104293.99,1664525.84,14406.11068,3006596
3539,3708095,438463.4,499843,37600.95,605526.2,5871.6854,5504857
3540,4156458,490240.96,532072,42483.58,675064.28,5985.52456,175819
3541,15017757,1791457.84,407411,150784.57,2417747.12,20955.43924,3914328
3542,11589896,1394315.52,495778,116238.96,1863123.36,15766.66272,4208213
3543,14008489,1678246.68,528076,140880.89,2251926.24,19685.20548,5971786
3544,8861570,1063943.4,494603,89426.7,1431350.2,12862.2724,5705677
3545,13555635,1615778.2,453940,136272.35,2180098.6,19320.4382,5886224
3546,1637015,198009.8,464886,16692.15,271311.4,2648.8598,5127769
3547,6649844,790872.28,485195,67565.44,1071432.04,10189.79408,1597749
3548,15711594,1877732.28,549274,158168.94,2525920.04,21772.30408,2241387
3549,15140358,1813672.96,528391,152284.58,2438167.28,20450.27256,1256019
3550,10533347,1260921.64,475851,105938.47,1698759.52,14898.01804,5494914
3551,16563611,1987599.32,527662,166619.11,2661245.76,22296.96652,2984519
3552,6420717,771434.04,569317,64786.17,1041617.72,9862.34644,747928
3553,11567796,1382415.52,459319,116114.96,1864414.36,15796.49072,3091423
3554,9119819,1092296.28,492254,92271.19,1466203.04,12785.16108,2570856
3555,3987391,469388.92,414904,40442.91,642328.56,6211.35612,4348606
3556,8887648,1056875.76,407278,89628.48,1430075.68,13079.69536,3691909
3557,10326456,1239653.72,506548,104397.56,1665620.96,14170.92192,333556
3558,9909723,1187950.76,498464,99959.23,1599884.68,13760.83436,3474526
3559,15926345,1909933.4,503136,159807.45,2552628.2,22461.7754,1420512
3560,6400482,764242.84,525334,65031.82,1036226.12,9070.63624,545080
3561,179576,16729.12,447775,2154.76,38622.16,1145.04032,2303502
3562,16837614,2022540.68,445267,169445.14,2706680.24,23537.65048,1982477
3563,16306609,1957503.08,414495,163622.09,2620698.44,22741.72388,4615452
3564,10231480,1222167.6,425617,103299.8,1652758.8,14415.5536,2274906
3565,6389469,754748.28,533194,64444.69,1032950.04,9353.09908,4919777
3566,14918918,1779779.16,436962,149671.18,2399532.88,20599.97176,2627645
3567,5293144,632632.28,451572,54050.44,855280.04,8280.95008,238211
3568,2050879,245281.48,457546,21481.79,341223.64,3997.16028,4343278
3569,16778038,2000958.56,400236,168816.38,2695671.08,22626.01016,2763108
3570,5773992,691301.04,449658,58522.92,931909.72,8243.66944,3134142
3571,6678105,795145.6,483641,67430.05,1078536.8,9288.0986,3446593
3572,12935608,1549392.96,446451,130466.08,2076346.28,17754.00256,2298314
3573,15409600,1840359,434927,154870,2471037,21027.672,459154
3574,4970216,588498.92,478355,50843.16,809737.56,7069.68512,5677942
3575,16668239,2000921.68,402276,167618.39,2672024.24,22639.07548,4722936
3576,10266964,1224232.68,452272,103373.64,1650250.24,14860.39248,6509084
3577,15409864,1850947.68,404959,154723.64,2475767.24,21020.02048,6355126
3578,3460390,406752.8,504843,35596.9,566846.4,5656.7148,5997665
3579,11461585,1366091.2,556672,115538.85,1845525.6,15829.2922,1497131
3580,9022767,1076249.04,500104,91206.67,1457301.72,13342.05244,2689597
3581,5264330,631817.6,402447,53349.3,856071.8,8107.9156,6093213
3582,10525589,1261724.68,448480,105929.89,1698339.24,14942.77748,4740434
3583,10339939,1229816.68,494607,104232.39,1669988.24,14280.71948,1973682
3584,11429096,1364364.52,403552,115390.96,1833787.36,15583.40672,3288179
3585,15163330,1816013.6,501589,152823.3,2438472.8,21366.5956,2319693
3586,15251123,1821808.76,540168,153201.23,2445042.68,21159.48236,483970
3587,11202137,1343902.44,492531,112887.37,1806895.92,15638.82084,5045432
3588,6056477,717891.24,568287,61585.77,984479.32,8726.54964,4470815
3589,7437580,883090.6,513221,75404.8,1197803.8,11156.6056,3888928
3590,15885949,1907084.88,477277,159521.49,2552048.84,21741.45268,2210577
3591,3822223,446951.76,426467,39121.23,622139.68,5494.33436,4788240
3592,1829497,204891.64,554929,19056.97,301848.52,3201.93604,700494
3593,13637303,1627425.36,408577,137182.03,2191915.48,19062.23996,6682503
3594,1784802,215569.24,512794,19005.02,292478.32,3141.93864,967182
3595,6886808,816032.96,566853,69172.08,1111992.28,10541.58656,6076995
3596,16652215,1994764.8,503027,167620.15,2680169.4,23031.9238,5998589
3597,3534130,421396.6,486701,35961.3,579597.8,5812.0516,3581637
3598,11849832,1414655.84,437455,119099.32,1906706.12,16341.77824,4796356
3599,14529922,1743477.64,452320,146017.22,2336122.52,19938.49704,1119764
3600,12769693,1523559.16,545923,128482.93,2057311.88,17341.99476,5374967
3601,2427853,278331.36,445815,25420.53,402078.48,3694.76596,6878879
3602,1406322,166798.64,508472,14736.22,237385.52,2651.34504,1925596
3603,4218165,503701.8,509086,42695.65,681349.4,6615.9778,1453673
3604,13211023,1583786.76,505736,133163.23,2124286.68,18481.55036,2117626
3605,5188472,612160.64,531860,52875.72,844193.52,7261.78304,6399296
3606,6756503,802716.36,539878,68269.03,1088134.48,10084.58396,1095694
3607,206980,26010.6,526031,3000.8,37163.8,1481.2136,3061287
3608,5540583,655168.96,549786,56252.83,899586.28,7734.56956,3418814
3609,5220254,614339.48,503764,53166.54,846298.64,8146.73528,3955127
3610,14545478,1733492.36,470583,146470.78,2341179.48,20042.03096,2303745
3611,3073118,368643.16,457545,31745.18,499465.88,4663.51576,5142120
3612,9667402,1153184.24,430911,97462.02,1558339.32,13805.97064,382198
3613,12096305,1447393.6,565416,121393.05,1946772.8,16728.1226,993458
3614,12594237,1503828.44,487726,126794.37,2019717.92,17203.39284,2409265
3615,4885099,575496.88,497697,49960.99,791952.84,7109.33068,231126
3616,13669988,1640503.56,552064,137357.88,2199015.08,19474.38416,3149185
3617,8256611,989610.32,540603,83146.11,1326777.76,11842.72652,3237977
3618,10837996,1289879.52,418398,109468.96,1744887.36,15789.15472,613354
3619,6072641,729786.92,509410,61338.41,980354.56,9411.88612,1011882
3620,14206989,1700739.68,497849,142978.89,2284836.24,19409.22548,3055343
3621,16969180,2027885.6,420591,170285.8,2727671.8,22917.3176,4422343
3622,10559992,1260550.04,455519,106199.92,1702080.72,14376.18944,3557361
3623,8011400,954429,568914,80626,1295404,11436.048,1060608
3624,14645799,1747132.88,510201,147360.99,2354719.84,20361.45468,5540378
3625,1888677,219476.24,507822,19903.77,313987.32,3786.05364,5047715
3626,10228417,1225077.04,404012,103475.17,1642141.72,14334.51044,600593
3627,4100475,489314,485693,41823.75,662110,6564.627,437944
3628,15280099,1822902.88,432763,153809.99,2460615.84,20797.73068,784084
3629,12696808,1513152.96,469067,127900.08,2037463.28,18138.78656,4033776
3630,6136014,736279.68,562804,62326.14,997671.24,8719.53848,1047896
3631,16321296,1958600.52,442621,163523.96,2625463.36,23039.11072,4955252
3632,11676567,1389628.04,463396,117188.67,1882972.72,16070.06844,4739702
3633,15204757,1823696.84,509226,152705.57,2441455.12,21137.27924,6979050
3634,13225688,1577054.56,532336,133217.88,2128312.08,18062.90816,3876955
3635,5987337,714066.44,433420,60665.37,964687.92,8317.28484,1373591
3636,12995998,1558910.76,457056,130902.98,2094080.68,17622.71736,2683876
3637,5487208,652935.96,437682,55652.08,892527.28,7913.11456,3937884
3638,1314767,154505.04,546184,13787.67,221332.72,2833.49244,2423663
3639,16210321,1940633.52,516569,163006.21,2607191.36,22684.62372,6453013
3640,4225602,500942.24,437438,42949.02,689302.32,6539.79464,935028
3641,8096198,973220.76,468857,81810.98,1304522.68,11811.98136,3317756
3642,3400629,405900.48,459489,34915.29,557327.64,5485.83028,4850826
3643,3205784,384027.08,540176,32851.84,526114.44,4911.63488,2841718
3644,14935608,1782933.96,411042,149913.08,2398830.28,20843.00256,6988418
3645,2517919,297291.28,498641,25693.19,413937.04,4253.65308,1499185
3646,3185201,370105.12,535931,32715.01,524243.16,5565.46532,4930575
3647,7186203,865679.36,452848,72364.03,1160911.48,10671.78796,3568992
3648,2822774,339591.88,410219,28532.74,465656.84,4607.06168,230588
3649,7268802,861521.24,457022,73048.02,1172097.32,10781.81864,1609187
3650,11577864,1384786.68,404859,116585.64,1858352.24,15854.78048,6110529
3651,4106311,488309.32,522833,42046.11,672696.76,6071.33052,1157262
3652,16262716,1940199.92,518193,163096.16,2608227.56,22762.78512,207529
3653,13982805,1673264.6,564348,140787.05,2243326.8,19650.3026,1932842
3654,6655599,797663.88,543968,67691.99,1070762.84,9635.39068,3405256
3655,16186590,1931599.8,553402,162654.9,2599723.4,21993.2988,5380658
3656,4414867,518886.04,542834,45210.67,712131.72,6569.62444,1514689
3657,16899527,2015309.24,456002,169738.27,2710137.32,23620.37564,1143113
3658,1133562,129864.44,526057,12213.62,196363.92,2651.30184,528517
3659,1501017,169810.04,490201,15390.17,252247.72,2543.34244,4570363
3660,6329036,757002.32,473117,64482.36,1021049.76,9602.32752,4770404
3661,16090651,1927829.12,411138,161571.51,2584996.16,22316.65932,2162087
3662,4136961,486922.32,558311,42155.61,675074.76,6776.78852,3372826
3663,15259535,1830266.2,568397,153709.35,2446403.6,21601.5862,3881119
3664,499195,51355.4,428769,5839.95,85868.2,1431.9374,5287363
3665,11073936,1313104.32,431323,111629.36,1786297.76,15115.59552,3162584
3666,10356068,1237963.16,459380,103951.68,1668902.88,15155.00976,5100792
3667,7676264,919456.68,452321,77495.64,1234575.24,11461.66848,4041028
3668,11776171,1407840.52,487923,118472.71,1896566.36,16393.54572,3975391
3669,16639176,1992774.12,412619,167069.76,2668595.16,23347.71232,3662142
3670,12376427,1473220.24,495142,124548.27,1990012.32,16855.88364,376983
3671,2066288,239848.56,551229,21472.88,335354.08,3568.50016,1564135
3672,14777112,1768505.44,425667,148096.12,2380229.92,20645.78784,782185
3673,14007900,1679534,453018,140413,2255334,19223.428,4589699
3674,14974016,1795554.92,568613,150732.16,2410852.56,20992.70112,2964690
3675,4536879,544881.48,448277,45739.79,734495.64,6751.68028,6633251
3676,2204027,261384.24,547937,22973.27,358827.32,4005.31564,2210694
3677,16904630,2023697.6,568795,170002.3,2717136.8,23682.1116,2392093
3678,10512729,1258888.48,555675,105866.29,1691877.64,14554.80228,790332
3679,8944139,1069962.68,543588,90272.39,1440518.24,13078.26348,1385450
3680,7752858,930251.96,566199,78044.58,1252094.28,11602.77256,2505795
3681,4577152,550664.24,568574,46569.52,741847.32,6474.84064,1135988
3682,4588958,542719.96,545495,46794.58,739040.28,7193.42456,3039061
3683,585562,60008.44,518286,7038.62,103796.92,1474.94184,245769
3684,5785040,697402.8,472640,58643.4,935115.4,8753.2528,1917939
3685,16274949,1940144.88,404173,163182.49,2615655.84,22965.93268,3563904
3686,12258434,1459241.08,530180,123666.34,1966628.44,16749.13288,3587167
3687,16350082,1959488.84,465373,164168.82,2625378.12,22111.10824,4525381
3688,16454225,1970752,433709,165229.25,2648025,22421.577,5490180
3689,7226535,858394.2,510621,72576.35,1164041.6,10205.0262,672111
3690,6762566,810177.92,474262,68110.66,1096597.56,9652.58712,3929100
3691,12175422,1457672.64,543102,122635.22,1957409.52,17477.55704,5625789
3692,14308523,1711283.76,493759,143908.23,2305347.68,20196.25036,6778325
3693,965709,117630.08,476008,10750.09,161400.44,2397.73588,3222268
3694,7641854,913273.48,422777,76861.54,1232181.64,10921.24728,5877866
3695,16008739,1913279.68,471638,161156.39,2574813.24,22560.53548,726012
3696,6974508,826560.96,446169,70552.08,1131797.28,10116.35056,3500900
3697,11956956,1424167.72,423025,120059.56,1922126.96,16893.18192,6701941
3698,11375738,1358095.56,475472,114718.38,1831032.08,15778.97416,5751675
3699,15326845,1829088.4,541119,153684.45,2457838.2,21714.4354,2915218
3700,4715482,555893.84,426449,47579.82,769582.12,6777.43624,6769766
3701,14831510,1770138.2,535538,149381.1,2383662.6,20853.5932,5348725
3702,682322,71864.64,550055,7673.22,118355.52,2209.66504,6734617
3703,4374910,518366.2,557544,44922.1,714998.6,6593.8812,3584364
3704,9292930,1109448.6,403187,93824.3,1494898.8,13673.6676,1376879
3705,8099310,961516.2,487722,81858.1,1307071.6,11594.0892,3234631
3706,15401133,1845027.96,482079,154606.33,2470276.28,21616.49556,4882284
3707,2214400,261994,432652,23215,363719,4365.008,2002141
3708,5052989,596663.68,505049,50933.89,822975.24,8003.94548,1916180
3709,15491094,1848949.28,411056,155825.94,2488692.04,21567.24408,2383255
3710,14453439,1725403.68,441822,145312.39,2326945.24,20395.53948,5949589
3711,3579811,431194.32,547011,36252.11,581904.76,5374.35052,6347462
3712,5751960,683517.2,472530,58347.6,934447.6,8705.5872,4402876
3713,8655562,1027270.44,470392,87257.62,1398172.92,11843.34184,3318796
3714,16439403,1972450.36,493607,165228.03,2641400.48,22528.01196,1135992
3715,11912505,1420822.6,516549,119758.05,1920403.8,17131.5066,2759003
3716,8650407,1033112.84,431989,87284.07,1388432.12,12217.53724,260443
3717,11132974,1332786.88,410866,112032.74,1797269.84,15552.52568,269770
3718,1972053,222805.36,433608,20902.53,320255.48,3488.10996,5453373
3719,6303199,755640.88,427286,63691.99,1021607.84,9090.22268,602424
3720,3066057,368371.84,471405,31241.57,500380.12,5030.19524,4743156
3721,11301704,1355567.48,542396,113730.04,1823336.64,15517.24928,2513500
3722,10253983,1223401.96,519166,102842.83,1654202.28,14729.25756,3535429
3723,2879028,337900.36,480463,29672.28,465107.48,5203.31696,2179445
3724,494335,60297.2,444286,5936.35,90876.6,1434.5222,392492
3725,6400280,757542.6,527983,64420.8,1033391.8,9611.3696,3918252
3726,6756764,802701.68,480204,68726.64,1092020.24,9716.92848,6156817
3727,14199051,1699186.12,401584,142349.51,2281572.16,19247.74732,3417188
3728,978423,109562.76,469672,10181.23,171158.68,2374.51836,4808052
3729,12714913,1517730.56,442156,128272.13,2048165.08,17440.68516,5618275
3730,15150223,1816463.76,471294,152308.23,2428567.68,20630.29436,3697417
3731,4293015,504802.8,403264,43924.15,699655.4,7032.7798,5208536
3732,7309138,870362.56,561518,73468.38,1181954.08,10533.06216,4307617
3733,16398304,1967714.48,487161,165115.04,2630248.64,22951.76128,3572119
3734,9458651,1136168.12,495240,95519.51,1529381.16,13731.41932,3813071
3735,5081750,598507,488950,51774.5,826710,7138.91,6341820
3736,11856504,1413535.48,426659,118881.04,1912631.64,16697.58528,2608926
3737,11382290,1357285.8,554085,114555.9,1826419.4,15475.6228,5209701
3738,3304362,382988.44,555908,34040.62,536789.92,5692.75784,922118
3739,13530030,1623265.6,434476,136179.3,2177070.8,18264.6396,6466609
3740,3417872,407724.64,507449,35289.72,558289.52,5616.59104,290452
3741,1391562,163135.44,488385,15100.62,237526.92,2262.86184,5440222
3742,6825689,813370.68,528770,69182.89,1106664.24,10315.90948,3453641
3743,6051267,727343.04,554241,61571.67,974284.72,8685.67244,2954614
3744,4977394,589137.28,533930,50780.94,811035.04,7304.16008,4734857
3745,16571196,1989929.52,551660,166402.96,2657832.36,22320.97872,1108448
3746,4187336,497069.32,419506,42478.36,683020.76,6098.28352,2733282
3747,1287360,154822.2,559866,13859.6,217847.6,2753.3152,6339591
3748,3621057,424737.84,485514,37165.57,587858.12,5535.79524,1806406
3749,7030687,838898.44,461255,70912.87,1130722.92,10314.50684,2873421
3750,7061963,849210.56,545117,71368.63,1143779.08,10679.79116,3106454
3751,14241571,1706230.52,488597,143298.71,2291675.36,19998.87372,4342970
3752,3568056,424000.72,450038,36429.56,582886.96,5859.83392,2698688
