id,default,d_dummy,student,student_dummy,balance,income,gender,edu,avg_late_payment
5805,No,0,Yes,1,99.99761123,4376.810337,0,0,0
5806,No,0,No,0,1143.30818,48630.03384,1,1,64
5807,No,0,Yes,1,892.3838609,17841.5227,1,0,17
5808,No,0,No,0,1250.047245,50883.71442,1,0,64
5809,No,0,No,0,415.6553667,43389.66075,0,0,7
5810,No,0,Yes,1,1058.867384,16059.83275,0,0,36
5811,No,0,No,0,857.6996646,43162.67365,0,0,45
5812,No,0,No,0,1429.767205,37255.9111,1,0,9
5813,No,0,Yes,1,322.266857,19231.93909,1,1,46
5814,No,0,No,0,572.1867296,35926.37624,0,0,0
5815,No,0,No,0,1438.758473,24061.6476,1,0,54
5816,No,0,Yes,1,1742.886938,20344.42801,0,0,57
5817,No,0,No,0,325.2675938,39431.53541,0,0,26
5818,No,0,No,0,1091.418551,43091.15686,0,0,19
5819,No,0,No,0,1252.409529,53237.10354,1,0,0
5820,No,0,No,0,607.4312695,34541.302,0,1,58
5821,Yes,1,No,0,1258.764794,26331.3724,1,0,80
5822,No,0,No,0,1026.702707,33915.04884,0,1,76
5823,No,0,Yes,1,590.5662326,9143.396433,0,0,70
5824,No,0,Yes,1,1218.170346,18918.37715,0,0,75
5825,No,0,No,0,260.6188019,42125.14867,0,0,2
5826,No,0,Yes,1,1498.070591,13274.63056,1,1,44
5827,No,0,No,0,909.9468758,53430.89543,1,0,64
5828,No,0,Yes,1,1167.110583,18676.56977,0,1,14
5829,No,0,No,0,923.6855831,38403.01062,1,0,41
5830,No,0,Yes,1,1275.197078,15793.90917,1,0,12
5831,No,0,No,0,709.2575197,23249.93691,1,0,27
5832,No,0,No,0,682.9880122,41679.75979,0,1,12
5833,No,0,No,0,1355.961899,25208.04886,1,1,65
5834,No,0,Yes,1,1815.889294,15490.02827,0,0,60
5835,No,0,No,0,698.2917247,43876.16188,1,1,12
5836,No,0,No,0,189.1298582,28827.21309,1,0,67
5837,No,0,No,0,1418.70284,35619.96673,1,0,54
5838,No,0,No,0,670.4225823,53666.19234,0,0,72
5839,No,0,No,0,206.0163452,38550.37667,1,0,18
5840,No,0,No,0,1616.962125,47504.6645,1,0,49
5841,No,0,No,0,995.5295997,24126.61036,1,0,1
5842,No,0,No,0,591.0368363,30834.71179,1,1,5
5843,No,0,No,0,1294.903234,52338.22146,1,1,35
5844,No,0,Yes,1,1259.372813,22361.05474,1,1,19
5845,No,0,Yes,1,1313.35267,17437.61583,0,0,63
5846,No,0,No,0,0,24461.85446,1,0,24
5847,No,0,Yes,1,769.4791217,27515.57093,0,1,73
5848,No,0,Yes,1,571.5771218,15325.0791,0,1,37
5849,No,0,No,0,756.0879108,49163.2233,1,0,38
5850,No,0,No,0,183.4286922,39020.22886,1,0,55
5851,No,0,No,0,1054.805589,52290.34067,0,1,22
5852,No,0,No,0,1386.207726,44536.4873,0,1,39
5853,No,0,No,0,596.1879849,45929.44918,0,1,23
5854,No,0,Yes,1,1029.916975,16691.80329,0,1,81
5855,No,0,No,0,417.5384554,31730.8666,1,0,39
5856,No,0,No,0,1218.421391,40449.31171,0,0,19
5857,No,0,No,0,210.7807881,46326.76112,0,0,83
5858,Yes,1,No,0,1178.158858,44437.20214,1,1,59
5859,No,0,No,0,997.6251137,30670.94715,1,1,61
5860,No,0,No,0,637.902181,48425.72265,1,0,75
5861,No,0,No,0,0,54245.1198,1,1,26
5862,No,0,No,0,350.051852,48411.98668,0,0,53
5863,No,0,No,0,1517.918958,49400.17084,0,1,74
5864,No,0,No,0,190.6411053,31463.41998,1,0,83
5865,No,0,No,0,971.5836736,41278.41903,1,0,63
5866,No,0,Yes,1,925.3906782,16427.57101,0,0,49
5867,No,0,No,0,1637.839922,34107.08056,0,1,37
5868,No,0,No,0,224.5924725,27246.0453,0,1,33
5869,No,0,No,0,255.117031,55980.07404,1,0,4
5870,No,0,No,0,1201.016548,41585.83205,1,0,30
5871,No,0,No,0,1075.570111,51370.2097,0,1,26
5872,No,0,No,0,438.4202406,29899.82216,1,0,2
5873,No,0,Yes,1,1246.437178,15756.71825,0,0,78
5874,No,0,Yes,1,1655.11286,17269.79891,1,0,10
5875,No,0,No,0,1063.816802,38457.24929,1,0,81
5876,No,0,No,0,1626.563799,43592.8405,1,0,87
5877,No,0,No,0,409.40402,48746.43435,0,0,7
5878,No,0,No,0,1018.673018,38421.81091,0,0,22
5879,No,0,Yes,1,1090.891882,20421.95772,0,1,78
5880,No,0,No,0,324.885414,36555.39975,0,1,60
5881,No,0,Yes,1,1085.152966,20054.8985,1,0,46
5882,No,0,Yes,1,869.772061,18724.40368,0,0,31
5883,No,0,Yes,1,608.8406483,24523.8541,0,0,37
5884,No,0,Yes,1,1042.972565,9595.587571,1,0,7
5885,No,0,Yes,1,1276.667762,19073.10852,1,0,36
5886,No,0,No,0,928.0940903,55894.66202,1,0,50
5887,No,0,No,0,1592.763904,35084.09317,0,1,46
5888,No,0,No,0,0,39653.92321,1,0,52
5889,No,0,No,0,340.999798,48058.38318,1,1,21
5890,No,0,No,0,81.53186513,40847.81131,1,0,85
5891,Yes,1,Yes,1,2145.607674,23516.19134,1,0,8
5892,No,0,No,0,654.4160098,47244.70418,0,0,84
5893,No,0,Yes,1,1155.780577,15146.89646,0,0,12
5894,No,0,No,0,1745.313528,49090.12856,1,1,1
5895,No,0,No,0,534.7848919,46138.43179,1,1,28
5896,No,0,No,0,584.8374117,39553.1715,0,0,35
5897,No,0,No,0,1365.556851,38511.3198,0,1,4
5898,No,0,Yes,1,946.3671498,12532.65752,0,0,68
5899,No,0,No,0,263.190295,34112.47197,0,0,28
5900,No,0,Yes,1,1090.925059,18935.81822,0,1,0
5901,No,0,No,0,835.189928,44678.83175,0,0,9
5902,No,0,No,0,1265.535986,35133.21729,1,0,39
5903,No,0,No,0,357.5066215,66404.68311,1,0,78
5904,No,0,Yes,1,564.0054409,16502.33737,0,0,70
5905,No,0,No,0,817.9277097,59431.83918,1,0,13
5906,No,0,No,0,1366.278621,41192.46265,1,0,70
5907,No,0,No,0,836.3431371,34559.1584,1,0,84
5908,No,0,No,0,0,27367.78266,0,1,39
5909,No,0,Yes,1,780.2279181,25228.71073,0,0,9
5910,No,0,No,0,995.8773192,52860.58494,0,0,83
5911,No,0,No,0,0,22827.18449,1,0,6
5912,No,0,No,0,554.3445863,31028.9242,1,0,38
5913,No,0,No,0,1204.578841,39583.12053,1,0,9
5914,No,0,No,0,1053.375879,39612.67194,0,0,46
5915,No,0,No,0,821.498847,39318.48939,1,0,90
5916,No,0,Yes,1,470.9123472,24074.36465,1,1,86
5917,No,0,Yes,1,1534.853735,21678.35097,1,0,52
5918,No,0,No,0,1177.976867,50811.75946,0,1,87
5919,No,0,Yes,1,1151.899517,15097.51233,0,0,16
5920,No,0,Yes,1,906.4390691,24662.29072,0,0,51
5921,No,0,Yes,1,1513.542437,13246.37528,0,1,86
5922,No,0,No,0,740.8851866,34196.06746,0,0,54
5923,No,0,No,0,1176.414512,57318.70197,0,0,24
5924,No,0,No,0,208.2950791,37295.80198,0,1,67
5925,No,0,Yes,1,375.3063048,19342.15809,1,0,56
5926,No,0,Yes,1,953.1305453,18057.78649,0,1,86
5927,No,0,No,0,280.9559003,37690.03348,1,1,45
5928,No,0,No,0,399.1294716,38004.10498,1,1,66
5929,No,0,No,0,1229.858122,58399.49667,1,0,48
5930,No,0,No,0,1740.864107,46458.60612,1,0,10
5931,No,0,Yes,1,795.1395535,24606.15429,1,0,6
5932,No,0,No,0,584.8167761,47449.62424,0,0,9
5933,No,0,No,0,1140.748209,39017.07762,1,0,63
5934,No,0,No,0,1202.316722,49914.52204,0,0,81
5935,No,0,Yes,1,476.7204658,10516.86972,0,0,70
5936,No,0,No,0,1059.872271,38698.67273,0,0,77
5937,No,0,No,0,1367.108606,36427.42974,1,0,43
5938,No,0,Yes,1,1604.777659,23999.76034,1,1,70
5939,No,0,Yes,1,1055.682537,25109.50847,0,1,82
5940,No,0,No,0,367.6116872,44046.01751,1,0,76
5941,No,0,Yes,1,0,18032.07378,1,0,81
5942,No,0,No,0,543.8057414,31512.61059,1,0,60
5943,No,0,No,0,192.6274629,38042.01839,1,0,87
5944,No,0,No,0,1184.839953,34527.6868,1,0,2
5945,No,0,Yes,1,1510.777233,19491.69407,1,1,44
5946,No,0,No,0,801.6399094,37441.79212,0,1,3
5947,No,0,No,0,631.0308358,44525.88999,1,0,66
5948,No,0,No,0,279.1168757,30144.4325,1,0,25
5949,No,0,No,0,674.0325619,54832.66573,1,0,64
5950,No,0,Yes,1,957.6302042,15018.91365,1,1,68
5951,No,0,No,0,274.4242206,31292.62745,1,0,67
5952,No,0,No,0,1044.449897,43374.0041,1,1,27
5953,No,0,No,0,319.807607,45202.6354,1,0,72
5954,No,0,Yes,1,429.222463,19442.02909,1,0,15
5955,No,0,No,0,835.5850236,41032.37131,0,0,31
5956,No,0,No,0,2.788920349,54838.80551,0,1,61
5957,No,0,Yes,1,867.4416448,16396.68236,0,0,3
5958,No,0,Yes,1,271.7309257,14215.09288,0,0,43
5959,No,0,No,0,404.1946521,41668.41958,1,0,20
5960,No,0,No,0,1572.811108,18218.47436,1,0,39
5961,No,0,No,0,730.6335593,42300.14687,1,0,61
5962,No,0,No,0,0,56610.2365,1,0,61
5963,No,0,No,0,1046.168559,46078.98231,1,0,30
5964,No,0,No,0,514.8717738,50339.1918,0,0,41
5965,No,0,Yes,1,1181.586009,22142.05215,0,1,39
5966,No,0,No,0,0,45235.29087,0,0,18
5967,No,0,No,0,272.2199278,47757.82441,0,0,46
5968,No,0,No,0,1175.125526,33284.20607,0,0,12
5969,No,0,No,0,812.8896264,48563.79976,1,0,73
5970,No,0,No,0,571.0415013,40389.44633,1,0,37
5971,No,0,Yes,1,1041.147351,12488.73193,1,0,69
5972,No,0,No,0,334.0194949,40916.03325,0,0,55
5973,No,0,No,0,1402.601194,37273.59307,1,0,63
5974,No,0,No,0,1569.870324,55938.76622,1,0,59
5975,No,0,Yes,1,1035.966107,30531.61311,1,0,45
5976,No,0,No,0,1376.113241,63073.44514,1,0,40
5977,No,0,Yes,1,668.642229,20240.95496,0,0,38
5978,No,0,No,0,0,36249.17499,0,0,62
5979,No,0,No,0,1112.655684,35159.21546,0,0,22
5980,No,0,No,0,718.5798774,12571.68936,1,0,0
5981,No,0,No,0,641.5503677,45574.49958,0,0,80
5982,Yes,1,Yes,1,2125.792202,19539.14861,1,0,23
5983,No,0,Yes,1,814.3541028,17973.50916,0,0,83
5984,No,0,No,0,904.0336286,18898.31133,1,1,8
5985,No,0,No,0,795.4973264,25336.32685,1,0,4
5986,No,0,Yes,1,1753.598144,21130.91859,1,1,47
5987,No,0,No,0,284.3956974,60840.80984,1,0,11
5988,No,0,Yes,1,1300.889693,14156.64567,1,0,65
5989,No,0,No,0,1237.843391,31880.17559,1,0,10
5990,No,0,No,0,563.4665954,31151.18709,0,0,0
5991,No,0,Yes,1,6.727869735,21695.70276,0,1,74
5992,No,0,No,0,661.5281862,58519.85979,1,0,78
5993,No,0,No,0,630.7148446,53546.5706,1,0,59
5994,No,0,No,0,721.1416861,40458.95421,1,1,43
5995,No,0,Yes,1,360.0091602,18487.43325,0,0,67
5996,No,0,No,0,751.0309852,45581.71886,1,1,51
5997,No,0,No,0,572.4682971,52797.42938,1,0,77
5998,No,0,Yes,1,242.4629888,23413.35959,0,0,87
5999,No,0,No,0,199.4547896,57455.21016,1,0,82
6000,No,0,No,0,477.5668171,16978.27113,0,1,46
6001,No,0,Yes,1,1184.725034,19797.77015,1,0,42
6002,No,0,Yes,1,604.7587402,19369.34923,1,1,45
6003,No,0,No,0,384.3310694,34232.06923,0,1,31
6004,No,0,No,0,1399.573561,23577.76451,1,0,67
6005,No,0,No,0,328.7781476,48626.35674,1,1,4
6006,No,0,No,0,271.0598661,30465.30757,0,0,30
6007,No,0,Yes,1,145.0021215,19927.0921,1,0,9
6008,No,0,Yes,1,344.1541116,20439.68811,0,0,80
6009,No,0,No,0,985.7527395,22829.58798,1,1,79
6010,No,0,Yes,1,1002.41925,17797.34371,0,0,76
6011,No,0,Yes,1,1004.844323,20249.20743,1,1,87
6012,No,0,No,0,483.4158516,53873.51265,0,1,82
6013,No,0,No,0,1034.601162,41252.72833,1,0,34
6014,No,0,Yes,1,854.6262002,16322.72259,1,1,75
6015,No,0,No,0,796.8367297,29397.88409,1,1,42
6016,No,0,No,0,535.6968565,55828.08177,1,0,25
6017,No,0,Yes,1,1070.639261,14833.02918,0,0,50
6018,No,0,No,0,0,30524.75601,1,0,82
6019,No,0,No,0,1333.901206,23261.84654,1,0,33
6020,Yes,1,No,0,1114.832181,39776.99896,1,0,45
6021,No,0,Yes,1,793.2480916,24314.68239,1,1,51
6022,No,0,No,0,433.93529,26888.08734,0,0,89
6023,No,0,Yes,1,1004.273646,17069.52357,0,0,30
6024,No,0,Yes,1,1112.701189,20901.21374,0,1,30
6025,No,0,No,0,298.7751394,33255.83885,1,0,20
6026,No,0,No,0,796.8463462,20078.78923,1,0,90
6027,No,0,Yes,1,969.3971625,17686.562,1,0,11
6028,No,0,No,0,1075.118346,47566.78403,0,0,29
6029,No,0,Yes,1,0,16451.94239,0,0,47
6030,No,0,Yes,1,44.65556623,26346.81193,0,0,3
6031,No,0,Yes,1,1000.740586,14689.49468,1,0,80
6032,No,0,No,0,1311.999313,26377.97395,1,0,53
6033,Yes,1,Yes,1,2086.536165,17893.72137,0,0,88
6034,No,0,No,0,697.0468594,38743.09318,1,0,29
6035,No,0,No,0,1240.66425,30938.53745,1,0,24
6036,No,0,Yes,1,726.7641457,16079.63675,1,0,36
6037,No,0,No,0,633.5041872,40571.76652,1,0,39
6038,No,0,Yes,1,386.156432,22527.64722,1,0,39
6039,No,0,No,0,0,34701.19596,0,1,10
6040,No,0,No,0,808.5935854,41222.35167,0,0,11
6041,No,0,No,0,1384.392454,35499.52693,1,0,27
6042,No,0,No,0,713.067544,44413.75139,1,0,7
6043,No,0,No,0,590.6765328,26673.8476,1,0,37
6044,No,0,No,0,294.8446533,41591.77996,1,1,81
6045,No,0,No,0,208.0077062,42399.52956,1,0,58
6046,No,0,No,0,220.4493279,33213.32492,1,0,13
6047,No,0,No,0,773.172691,49308.16489,1,0,65
6048,No,0,No,0,1248.477058,37204.07352,0,1,13
6049,No,0,No,0,634.1866103,32255.98924,0,0,80
6050,No,0,No,0,678.1868937,55542.96963,1,0,60
6051,No,0,No,0,1252.621497,27295.51793,1,0,83
6052,No,0,Yes,1,1297.265043,16864.43489,1,0,57
6053,No,0,No,0,0,38870.4968,1,0,80
6054,No,0,No,0,1190.761292,27257.12253,1,0,9
6055,No,0,No,0,196.515562,44226.63177,1,0,52
6056,No,0,No,0,619.5592065,33476.66786,1,0,34
6057,No,0,No,0,438.6250849,41454.72128,1,0,25
6058,No,0,No,0,676.0988601,38571.41375,1,0,54
6059,No,0,No,0,589.914146,49945.38901,1,0,76
6060,No,0,No,0,1068.14635,27859.86445,0,0,22
6061,No,0,No,0,1210.416122,45113.16252,0,0,78
6062,No,0,Yes,1,390.3564738,9114.275289,0,0,74
6063,No,0,No,0,1505.707167,35786.32716,1,1,75
6064,No,0,No,0,490.0559754,35895.35391,1,0,81
6065,No,0,No,0,123.2860681,47467.95895,1,0,76
6066,No,0,No,0,563.2864112,51720.91153,1,1,58
6067,No,0,No,0,409.1603681,45055.89747,0,0,18
6068,No,0,Yes,1,781.6803963,21342.47871,0,0,47
6069,No,0,No,0,870.3027256,24263.12744,1,0,2
6070,No,0,No,0,509.1560111,47444.15145,0,0,26
6071,No,0,No,0,1056.662484,39255.76331,1,1,61
6072,No,0,No,0,394.9902144,41574.83351,0,0,23
6073,No,0,Yes,1,1592.004647,19982.29006,1,1,61
6074,No,0,No,0,0,49250.46411,0,1,75
6075,No,0,No,0,1276.403278,52215.13403,1,0,63
6076,Yes,1,No,0,2413.319449,38540.57271,1,1,0
6077,No,0,No,0,210.1232594,58413.10367,0,0,66
6078,Yes,1,No,0,2187.224846,42205.12305,1,0,15
6079,No,0,No,0,1159.841945,43385.01904,0,1,33
6080,No,0,No,0,1339.603177,46442.35377,1,0,36
6081,No,0,Yes,1,793.3474509,11495.39314,0,0,72
6082,No,0,Yes,1,163.5033913,17545.72664,0,1,0
6083,No,0,No,0,867.6294827,43091.93599,1,0,21
6084,No,0,Yes,1,1231.025804,13363.97805,0,1,33
6085,No,0,No,0,312.4154887,47118.99943,0,0,16
6086,No,0,Yes,1,758.4480112,20936.06864,1,0,71
6087,No,0,Yes,1,1035.823468,13959.42045,0,0,89
6088,No,0,No,0,763.7352796,44125.71873,0,0,44
6089,No,0,Yes,1,728.5435561,12475.46073,1,0,46
6090,No,0,No,0,1066.296558,42247.77855,0,1,61
6091,No,0,No,0,338.7252717,37017.10149,1,0,39
6092,No,0,No,0,264.9424906,39317.57391,0,1,65
6093,No,0,No,0,1167.325681,43337.13006,1,0,35
6094,No,0,No,0,553.7428862,39653.98309,1,0,80
6095,No,0,No,0,485.7928417,38281.31479,0,0,9
6096,No,0,No,0,485.9448148,46447.40528,1,0,85
6097,No,0,No,0,690.4383031,66807.9363,1,0,24
6098,Yes,1,No,0,1588.526206,38014.56885,1,0,37
6099,No,0,No,0,460.4301908,56002.2232,1,0,70
6100,No,0,No,0,275.660215,31259.9782,1,0,28
6101,No,0,No,0,336.9071196,41907.71615,1,0,69
6102,No,0,No,0,307.693119,42220.85392,0,1,61
6103,No,0,Yes,1,1431.077694,20576.77995,0,0,86
6104,No,0,Yes,1,787.6182494,11928.55523,0,0,67
6105,No,0,Yes,1,1660.404013,18861.15466,0,0,43
6106,No,0,No,0,0,41482.70163,0,0,11
6107,No,0,No,0,1744.935803,43978.11235,0,0,28
6108,No,0,Yes,1,758.3096627,12662.126,1,0,24
6109,No,0,No,0,1173.462466,48396.50483,0,0,79
6110,No,0,No,0,1335.541418,53354.84921,1,0,7
6111,No,0,Yes,1,1434.849164,17459.03127,0,0,50
6112,No,0,No,0,591.066666,43869.3159,1,1,75
6113,No,0,No,0,862.7765105,49444.78465,0,1,78
6114,No,0,Yes,1,1233.250011,16076.85426,1,1,26
6115,No,0,Yes,1,911.7867777,20928.39244,0,1,51
6116,No,0,No,0,0,43066.26756,1,1,87
6117,No,0,No,0,286.928184,50618.72261,1,1,82
6118,No,0,No,0,377.5344919,28045.59512,0,0,76
6119,No,0,No,0,811.7924885,36874.61863,1,1,19
6120,No,0,Yes,1,1856.605596,17845.33685,0,0,83
6121,No,0,No,0,607.8379922,33737.17549,1,1,5
6122,Yes,1,Yes,1,2182.348954,22037.85969,1,0,68
6123,No,0,Yes,1,1406.567671,23050.88827,1,1,82
6124,No,0,Yes,1,662.0906031,16310.79451,0,0,56
6125,No,0,No,0,777.0162482,52797.93905,1,0,52
6126,No,0,No,0,0,47236.97377,0,0,80
6127,No,0,Yes,1,769.7114996,11262.63855,1,0,35
6128,No,0,No,0,970.1847021,38784.45915,0,0,50
6129,No,0,No,0,537.9266975,45615.19566,0,1,74
6130,No,0,No,0,768.1548836,39701.93491,1,0,79
6131,No,0,No,0,1150.040923,19536.16037,0,0,81
6132,No,0,No,0,902.5572891,32765.38813,1,0,72
6133,No,0,No,0,442.8275798,42004.19673,1,1,18
6134,No,0,No,0,100.8668444,31389.45857,1,1,42
6135,No,0,Yes,1,904.0563158,23188.71514,0,0,87
6136,No,0,No,0,1396.263723,24379.07154,0,1,81
6137,No,0,No,0,1001.331745,47640.737,0,0,36
6138,Yes,1,No,0,1631.615617,38906.95641,0,1,81
6139,No,0,No,0,790.7405179,45900.29736,0,1,82
6140,No,0,No,0,1097.393094,46807.08168,0,0,16
6141,No,0,No,0,0,37598.86279,1,0,75
6142,No,0,Yes,1,1262.835385,12406.99895,0,0,56
6143,No,0,No,0,738.1929286,54491.14267,0,0,77
6144,No,0,No,0,655.2677484,28642.58257,1,0,37
6145,No,0,No,0,0,32944.99582,0,0,22
6146,No,0,No,0,638.5403332,20607.4593,0,0,62
6147,No,0,No,0,570.9308876,46840.72126,0,0,10
6148,No,0,No,0,1056.443662,31268.737,1,1,18
6149,No,0,No,0,1522.855155,35805.25597,0,0,69
6150,No,0,No,0,977.3215555,35296.28141,0,0,70
6151,No,0,No,0,743.5650136,28893.87601,0,1,69
6152,No,0,No,0,352.0332779,38259.22409,1,1,48
6153,No,0,No,0,318.2094608,48975.36743,0,0,60
6154,No,0,Yes,1,674.8509392,15798.1346,1,1,77
6155,No,0,No,0,268.9543495,55892.72711,1,0,13
6156,No,0,Yes,1,1023.205479,17694.9656,1,1,18
6157,No,0,No,0,718.1569168,42172.00521,1,0,83
6158,No,0,No,0,843.2908052,41692.42221,1,0,85
6159,No,0,No,0,866.729785,36452.72212,1,1,41
6160,No,0,No,0,449.949322,38987.02486,0,0,23
6161,No,0,No,0,459.101423,45043.6664,0,0,75
6162,No,0,Yes,1,760.2195299,17657.98551,0,0,38
6163,No,0,No,0,1160.827632,26022.95259,1,1,47
6164,No,0,No,0,1317.512987,49285.54547,1,0,72
6165,No,0,Yes,1,561.7818671,18470.28261,1,0,54
6166,No,0,Yes,1,176.5338346,15175.58604,0,0,71
6167,No,0,Yes,1,1059.236341,12601.47121,1,1,22
6168,No,0,No,0,526.7984896,28491.4805,0,1,71
6169,No,0,No,0,20.96450385,62862.75183,0,1,43
6170,No,0,No,0,528.9424635,42134.27063,1,0,34
6171,No,0,No,0,1561.53353,54594.84671,1,1,1
6172,No,0,No,0,963.7228112,47605.76859,1,0,80
6173,No,0,Yes,1,1227.365273,12128.14817,1,0,39
6174,No,0,No,0,1209.377359,35071.31662,1,0,5
6175,No,0,Yes,1,671.1758688,17564.95475,1,1,58
6176,No,0,No,0,275.6246467,35761.3165,0,1,51
6177,No,0,No,0,776.188873,34140.98039,1,1,15
6178,No,0,Yes,1,699.303115,19789.53066,1,0,12
6179,No,0,Yes,1,606.1251346,16957.64876,0,0,37
6180,No,0,Yes,1,1231.212923,20000.06255,1,0,80
6181,Yes,1,No,0,1408.438085,48012.91357,1,0,89
6182,No,0,No,0,338.4954707,34332.84324,1,0,25
6183,No,0,No,0,1380.48149,24856.64306,0,1,8
6184,No,0,No,0,1316.42181,45806.90151,1,0,81
6185,No,0,No,0,1046.182045,48752.13176,1,0,5
6186,No,0,Yes,1,904.684255,17281.11917,0,0,32
6187,No,0,No,0,1281.520648,37665.29394,0,1,86
6188,No,0,No,0,0,46597.49508,1,0,25
6189,No,0,Yes,1,501.1116447,22393.27308,1,0,59
6190,No,0,No,0,1085.95015,36532.71876,1,0,7
6191,No,0,No,0,351.9451074,48726.04767,1,0,20
6192,Yes,1,No,0,1803.170259,36192.63022,1,0,1
6193,No,0,No,0,666.622349,44931.93976,0,0,23
6194,No,0,No,0,154.703584,33162.19321,0,0,22
6195,No,0,No,0,360.0891792,44448.9158,0,1,9
6196,No,0,No,0,105.4410038,35291.46335,1,0,5
6197,No,0,No,0,492.4282925,25848.9885,1,1,10
6198,No,0,Yes,1,1232.422469,24093.29644,1,0,56
6199,No,0,No,0,1154.398529,20457.22078,0,1,28
6200,No,0,Yes,1,1113.326964,14579.65698,0,0,89
6201,No,0,Yes,1,699.6980374,22590.66798,1,1,81
6202,No,0,Yes,1,1001.785683,24771.72694,0,0,85
6203,No,0,Yes,1,1217.226947,16449.999,1,1,23
6204,No,0,No,0,1156.933998,45325.34097,1,1,3
6205,No,0,Yes,1,1637.450714,18766.85518,0,0,60
6206,No,0,No,0,824.2414326,53320.28294,0,0,30
6207,No,0,No,0,662.3428972,49885.01912,1,0,28
6208,No,0,No,0,617.6407642,37604.93356,1,0,82
6209,No,0,No,0,271.4519112,34863.1042,0,0,48
6210,No,0,Yes,1,688.1812417,18755.95323,0,0,31
6211,No,0,No,0,797.7091656,39677.69721,1,0,7
6212,No,0,No,0,464.4043311,53215.93158,0,0,4
6213,No,0,Yes,1,976.2022175,23191.7707,1,0,31
6214,No,0,No,0,1430.766147,45672.51997,1,0,31
6215,No,0,Yes,1,1208.144482,17721.29366,0,1,70
6216,No,0,No,0,0,41960.1745,1,0,73
6217,No,0,Yes,1,402.3587995,15256.48418,0,0,70
6218,No,0,Yes,1,824.5143779,15309.27621,1,0,74
6219,No,0,Yes,1,1060.878824,11041.3315,1,1,64
6220,No,0,No,0,310.4959193,47427.32909,1,1,27
6221,No,0,No,0,691.4184986,40232.65666,1,0,44
6222,No,0,No,0,23.15226669,42016.89909,1,0,88
6223,No,0,Yes,1,913.2761576,20446.203,1,0,79
6224,No,0,No,0,970.8164382,35835.35508,1,1,50
6225,No,0,No,0,1148.447538,39662.12241,0,1,45
6226,No,0,No,0,1638.687046,38441.15803,0,1,46
6227,No,0,Yes,1,0,19134.44475,0,0,30
6228,No,0,Yes,1,1448.950207,28273.83539,1,0,40
6229,No,0,Yes,1,1286.839756,17464.99353,0,0,2
6230,No,0,No,0,762.0735996,48268.59139,1,0,37
6231,No,0,No,0,977.5765275,51074.21274,0,0,59
6232,No,0,No,0,368.7680524,45647.29761,1,0,58
6233,No,0,No,0,267.9593388,46134.62266,1,0,10
6234,No,0,Yes,1,503.1563883,18728.29694,1,1,5
6235,No,0,No,0,0,48523.33555,0,0,65
6236,No,0,No,0,282.6028771,56118.3224,1,0,31
6237,No,0,No,0,748.0570433,47775.18082,1,0,50
6238,No,0,No,0,999.6540136,27564.68871,0,0,90
6239,No,0,No,0,494.660496,47035.75468,0,0,57
6240,No,0,No,0,1022.682388,22588.55547,1,1,50
6241,No,0,Yes,1,1135.217871,19062.59687,0,0,23
6242,No,0,No,0,707.8023303,40140.80045,1,0,3
6243,Yes,1,Yes,1,1954.321689,17137.47372,0,1,68
6244,No,0,Yes,1,1282.350409,7230.030471,1,0,50
6245,No,0,No,0,808.6169215,23519.67255,0,0,5
6246,No,0,Yes,1,1219.933751,21765.38212,0,1,9
6247,No,0,No,0,481.8804217,44137.0795,1,0,52
6248,No,0,No,0,409.4117491,53624.45775,0,0,70
6249,No,0,No,0,1157.277347,31369.49194,1,0,70
6250,Yes,1,No,0,1424.93289,27668.95224,0,1,83
6251,No,0,No,0,0,58825.61513,1,0,41
6252,No,0,No,0,687.0691307,34434.21823,0,0,17
6253,No,0,No,0,1435.662933,31507.08928,1,0,21
6254,No,0,No,0,188.544102,49697.23179,0,0,84
6255,No,0,No,0,1084.387499,34558.61578,1,1,62
6256,No,0,No,0,644.6185908,37452.06721,0,0,87
6257,No,0,No,0,1345.563131,38602.11298,0,0,78
6258,No,0,Yes,1,733.7194635,27165.47998,0,1,12
6259,No,0,Yes,1,744.1780148,20773.6274,0,0,45
6260,No,0,No,0,0,29542.0254,0,1,71
6261,No,0,Yes,1,1395.961882,23717.85111,1,0,16
6262,Yes,1,No,0,1920.242332,57242.98341,1,0,51
6263,No,0,No,0,538.4132679,40773.94146,0,0,36
6264,No,0,Yes,1,385.6982623,18352.43625,0,0,2
6265,No,0,Yes,1,1350.757577,19692.91878,0,1,67
6266,No,0,No,0,1567.763856,39201.24186,0,0,65
6267,No,0,No,0,753.6868883,42230.64777,0,1,58
6268,No,0,No,0,72.37195337,28717.94062,1,0,45
6269,No,0,Yes,1,675.0360244,21115.79312,0,0,28
6270,No,0,Yes,1,980.16435,13713.50223,1,0,72
6271,No,0,Yes,1,910.3836047,19163.80699,0,0,74
6272,No,0,Yes,1,1262.884299,14340.50794,0,0,78
6273,No,0,No,0,621.3127192,39372.07719,1,0,17
6274,No,0,No,0,643.4026386,50208.82372,1,1,90
6275,No,0,Yes,1,728.2592917,13438.98556,0,1,49
6276,No,0,No,0,459.2602277,59731.28878,1,0,34
6277,No,0,No,0,289.6166642,49066.83365,0,0,49
6278,No,0,Yes,1,784.7466141,11642.92229,1,0,25
6279,No,0,Yes,1,712.5947732,18441.02612,0,0,74
